:==============================================================================:
| This file contains a transactional data dump of students entering and leaving|
| at the University Road drop-off gate. That is, the entrance closest to the   |
| Engineering buildings. There are three turnstiles. The first is North,       |
| denoted with 'N', and is closest to the Mineral Sciences Building. The second|
| is in the centre, denoted with 'C', and closest to the Mining Engineering    |
| Study Centre. The third is South, denoted by 'S', and is closest to the      |
| Engineering 2 Building.                                                      |
|                                                                              |
| The time stamp indicates the date and time as day/month/year HH:MM:SS. There |
| is a variable indicating whether this is an 'entry' into the campus or an    |
| 'exit' leaving the campus. The 'success' variable indicates a 'true' if the  |
| transaction was completed with only one tap of the student card, and 'false' |
| if two or more taps were required.                                           |
|                                                                              |
| The final variable indicates the system's estimate for the entry or exit     |
| transaction duration (in seconds). That is the time from when a student's    |
| card is first tapped until the turnstile is activated and locked again behind|
| the student.                                                                 |
:==============================================================================:
|         Date         |   Type   |   Turnstile  |   Success  |  Duration (s)  |
| 06/03/2020 07:59:49  |   entry  |            C |       true |          5.37  |
| 06/03/2020 08:00:15  |   entry  |            C |       true |          7.72  |
| 06/03/2020 08:00:18  |   entry  |            N |       true |           3.8  |
| 06/03/2020 08:00:57  |   entry  |            S |       true |          4.48  |
| 06/03/2020 08:05:19  |    exit  |            S |       true |           7.1  |
| 06/03/2020 08:05:33  |   entry  |            S |       true |          7.01  |
| 06/03/2020 08:10:05  |   entry  |            N |       true |          4.44  |
| 06/03/2020 08:10:13  |   entry  |            C |      false |          4.21  |
| 06/03/2020 08:11:33  |   entry  |            C |       true |          4.72  |
| 06/03/2020 08:12:14  |   entry  |            C |       true |          7.67  |
| 06/03/2020 08:13:50  |   entry  |            S |       true |          3.62  |
| 06/03/2020 08:13:54  |    exit  |            S |       true |          4.13  |
| 06/03/2020 08:13:60  |   entry  |            N |       true |          4.39  |
| 06/03/2020 08:14:50  |   entry  |            S |       true |          4.76  |
| 06/03/2020 08:15:06  |   entry  |            C |       true |          5.02  |
| 06/03/2020 08:15:09  |   entry  |            N |       true |           8.2  |
| 06/03/2020 08:15:41  |   entry  |            N |       true |          3.92  |
| 06/03/2020 08:15:56  |   entry  |            S |       true |          6.43  |
| 06/03/2020 08:18:07  |   entry  |            C |       true |          3.76  |
| 06/03/2020 08:18:29  |   entry  |            S |       true |          7.57  |
| 06/03/2020 08:19:04  |   entry  |            S |       true |           4.7  |
| 06/03/2020 08:19:57  |   entry  |            C |       true |          5.49  |
| 06/03/2020 08:20:43  |   entry  |            C |       true |          5.32  |
| 06/03/2020 08:21:22  |   entry  |            C |       true |          5.01  |
| 06/03/2020 08:22:04  |   entry  |            S |       true |           3.9  |
| 06/03/2020 08:22:24  |    exit  |            S |       true |          6.43  |
| 06/03/2020 08:22:32  |   entry  |            N |       true |          8.18  |
| 06/03/2020 08:22:57  |   entry  |            N |       true |          3.81  |
| 06/03/2020 08:25:15  |   entry  |            N |       true |          5.68  |
| 06/03/2020 08:25:37  |   entry  |            C |       true |           6.7  |
| 06/03/2020 08:25:60  |   entry  |            C |       true |          6.17  |
| 06/03/2020 08:26:31  |    exit  |            N |      false |          7.89  |
| 06/03/2020 08:27:03  |   entry  |            N |       true |          4.98  |
| 06/03/2020 08:27:04  |   entry  |            S |       true |          5.68  |
| 06/03/2020 08:27:05  |   entry  |            S |       true |          3.77  |
| 06/03/2020 08:27:32  |   entry  |            C |       true |          5.13  |
| 06/03/2020 08:27:33  |    exit  |            C |       true |          7.51  |
| 06/03/2020 08:28:25  |   entry  |            N |       true |          8.13  |
| 06/03/2020 08:30:17  |   entry  |            S |       true |          7.44  |
| 06/03/2020 08:31:02  |   entry  |            N |       true |          7.23  |
| 06/03/2020 08:31:19  |   entry  |            C |       true |          5.32  |
| 06/03/2020 08:31:20  |   entry  |            C |       true |             6  |
| 06/03/2020 08:31:22  |   entry  |            C |       true |           6.9  |
| 06/03/2020 08:31:24  |   entry  |            S |       true |          6.68  |
| 06/03/2020 08:31:45  |   entry  |            S |       true |           4.8  |
| 06/03/2020 08:31:52  |   entry  |            C |       true |          7.85  |
| 06/03/2020 08:33:08  |   entry  |            C |       true |          7.39  |
| 06/03/2020 08:33:27  |   entry  |            C |       true |          5.63  |
| 06/03/2020 08:34:10  |   entry  |            S |       true |          6.56  |
| 06/03/2020 08:35:21  |   entry  |            S |       true |          7.86  |
| 06/03/2020 08:35:29  |   entry  |            C |       true |          4.37  |
| 06/03/2020 08:35:52  |    exit  |            C |      false |          5.48  |
| 06/03/2020 08:36:29  |   entry  |            C |       true |          8.36  |
| 06/03/2020 08:37:31  |   entry  |            C |       true |          8.39  |
| 06/03/2020 08:37:39  |   entry  |            C |       true |          8.35  |
| 06/03/2020 08:37:42  |   entry  |            N |       true |          7.29  |
| 06/03/2020 08:39:26  |   entry  |            C |       true |           8.4  |
| 06/03/2020 08:39:29  |   entry  |            C |      false |          5.08  |
| 06/03/2020 08:40:34  |   entry  |            S |       true |          5.08  |
| 06/03/2020 08:41:23  |    exit  |            S |       true |          7.84  |
| 06/03/2020 08:41:51  |   entry  |            N |       true |          7.39  |
| 06/03/2020 08:44:14  |   entry  |            C |       true |          6.88  |
| 06/03/2020 08:44:56  |    exit  |            N |       true |          4.79  |
| 06/03/2020 08:45:01  |   entry  |            C |       true |           8.1  |
| 06/03/2020 08:46:11  |   entry  |            C |       true |           6.7  |
| 06/03/2020 08:46:23  |   entry  |            S |       true |          6.27  |
| 06/03/2020 08:47:26  |   entry  |            N |       true |          7.14  |
| 06/03/2020 08:48:20  |   entry  |            S |       true |          6.35  |
| 06/03/2020 08:49:26  |   entry  |            N |       true |          6.66  |
| 06/03/2020 08:50:14  |   entry  |            C |       true |          6.64  |
| 06/03/2020 08:50:19  |   entry  |            N |       true |          4.72  |
| 06/03/2020 08:50:56  |   entry  |            C |      false |           4.5  |
| 06/03/2020 08:51:27  |   entry  |            C |       true |          3.69  |
| 06/03/2020 08:52:36  |   entry  |            C |       true |          6.88  |
| 06/03/2020 08:52:46  |   entry  |            S |       true |          6.03  |
| 06/03/2020 08:53:19  |   entry  |            C |       true |          6.53  |
| 06/03/2020 08:53:29  |   entry  |            C |       true |           3.6  |
| 06/03/2020 08:55:31  |   entry  |            S |       true |          7.75  |
| 06/03/2020 08:56:48  |   entry  |            C |       true |          8.44  |
| 06/03/2020 08:58:18  |   entry  |            C |       true |          7.82  |
| 06/03/2020 08:58:21  |    exit  |            N |       true |          4.45  |
| 06/03/2020 08:58:25  |    exit  |            N |       true |           6.7  |
| 06/03/2020 08:59:35  |   entry  |            C |       true |          3.68  |
| 06/03/2020 08:59:54  |   entry  |            S |       true |          6.27  |
| 06/03/2020 08:59:58  |   entry  |            N |       true |          6.39  |
| 06/03/2020 09:00:10  |   entry  |            S |       true |          3.95  |
| 06/03/2020 09:00:24  |   entry  |            C |       true |          5.39  |
| 06/03/2020 09:00:35  |   entry  |            S |       true |          5.21  |
| 06/03/2020 09:02:06  |   entry  |            C |      false |          6.78  |
| 06/03/2020 09:02:24  |    exit  |            C |       true |          8.22  |
| 06/03/2020 09:02:55  |   entry  |            S |       true |          5.64  |
| 06/03/2020 09:03:06  |   entry  |            C |       true |          3.54  |
| 06/03/2020 09:04:50  |    exit  |            C |       true |          6.33  |
| 06/03/2020 09:05:09  |    exit  |            N |       true |          6.05  |
| 06/03/2020 09:06:01  |   entry  |            C |       true |          6.82  |
| 06/03/2020 09:08:20  |   entry  |            S |       true |          4.89  |
| 06/03/2020 09:08:26  |    exit  |            C |       true |          6.96  |
| 06/03/2020 09:09:58  |   entry  |            S |       true |          6.61  |
| 06/03/2020 09:12:07  |    exit  |            C |       true |          4.89  |
| 06/03/2020 09:12:16  |    exit  |            S |       true |          4.98  |
| 06/03/2020 09:12:51  |    exit  |            S |       true |           6.1  |
| 06/03/2020 09:13:50  |   entry  |            N |       true |          7.29  |
| 06/03/2020 09:14:19  |   entry  |            C |      false |          4.55  |
| 06/03/2020 09:17:34  |    exit  |            C |       true |          4.91  |
| 06/03/2020 09:19:01  |   entry  |            C |       true |          7.65  |
| 06/03/2020 09:19:44  |   entry  |            C |      false |          7.66  |
| 06/03/2020 09:22:04  |    exit  |            C |       true |          6.92  |
| 06/03/2020 09:22:46  |   entry  |            S |       true |          7.35  |
| 06/03/2020 09:23:01  |   entry  |            S |       true |          5.88  |
| 06/03/2020 09:24:53  |   entry  |            C |       true |          7.12  |
| 06/03/2020 09:24:59  |   entry  |            S |       true |          3.86  |
| 06/03/2020 09:25:56  |   entry  |            C |       true |          5.15  |
| 06/03/2020 09:26:24  |   entry  |            N |       true |          4.81  |
| 06/03/2020 09:26:33  |   entry  |            N |       true |          7.31  |
| 06/03/2020 09:27:18  |   entry  |            C |       true |          5.67  |
| 06/03/2020 09:28:32  |   entry  |            N |       true |          6.86  |
| 06/03/2020 09:29:09  |   entry  |            C |      false |          5.31  |
| 06/03/2020 09:29:23  |   entry  |            C |       true |          4.89  |
| 06/03/2020 09:29:57  |   entry  |            C |       true |          5.44  |
| 06/03/2020 09:30:00  |   entry  |            C |       true |          6.38  |
| 06/03/2020 09:33:01  |   entry  |            C |       true |          5.04  |
| 06/03/2020 09:33:38  |   entry  |            C |       true |          5.66  |
| 06/03/2020 09:34:04  |   entry  |            C |       true |          3.72  |
| 06/03/2020 09:35:56  |   entry  |            C |       true |          8.25  |
| 06/03/2020 09:36:04  |   entry  |            S |       true |          3.72  |
| 06/03/2020 09:36:08  |    exit  |            S |       true |          7.59  |
| 06/03/2020 09:37:55  |   entry  |            S |       true |          5.82  |
| 06/03/2020 09:39:25  |    exit  |            C |       true |          5.61  |
| 06/03/2020 09:40:10  |   entry  |            C |       true |          7.05  |
| 06/03/2020 09:40:22  |   entry  |            C |       true |          5.12  |
| 06/03/2020 09:40:24  |   entry  |            S |       true |          7.27  |
| 06/03/2020 09:41:57  |   entry  |            C |       true |          6.66  |
| 06/03/2020 09:42:01  |   entry  |            S |       true |          7.34  |
| 06/03/2020 09:42:21  |   entry  |            C |       true |          7.28  |
| 06/03/2020 09:43:06  |   entry  |            C |       true |          7.58  |
| 06/03/2020 09:43:54  |   entry  |            C |       true |          4.76  |
| 06/03/2020 09:44:40  |    exit  |            S |       true |          6.44  |
| 06/03/2020 09:45:05  |   entry  |            C |       true |          5.15  |
| 06/03/2020 09:45:37  |   entry  |            C |       true |          5.88  |
| 06/03/2020 09:46:28  |   entry  |            C |       true |          5.58  |
| 06/03/2020 09:48:15  |    exit  |            C |       true |          8.33  |
| 06/03/2020 09:49:24  |    exit  |            S |       true |          4.85  |
| 06/03/2020 09:54:21  |    exit  |            C |       true |          8.18  |
| 06/03/2020 09:54:25  |   entry  |            C |       true |          7.44  |
| 06/03/2020 09:54:28  |   entry  |            C |       true |          8.38  |
| 06/03/2020 09:57:29  |   entry  |            C |       true |          8.26  |
| 06/03/2020 09:58:10  |   entry  |            C |       true |          3.69  |
| 06/03/2020 10:00:43  |   entry  |            S |       true |          7.35  |
| 06/03/2020 10:00:50  |   entry  |            C |       true |          5.78  |
| 06/03/2020 10:02:12  |   entry  |            C |       true |          7.29  |
| 06/03/2020 10:02:49  |    exit  |            S |       true |          6.46  |
| 06/03/2020 10:03:45  |   entry  |            C |       true |          4.76  |
| 06/03/2020 10:04:05  |    exit  |            C |       true |          5.03  |
| 06/03/2020 10:06:21  |   entry  |            S |       true |          3.64  |
| 06/03/2020 10:08:03  |   entry  |            C |       true |          7.18  |
| 06/03/2020 10:09:58  |    exit  |            S |       true |          7.39  |
| 06/03/2020 10:10:18  |   entry  |            S |       true |          8.54  |
| 06/03/2020 10:11:33  |   entry  |            C |       true |          7.88  |
| 06/03/2020 10:12:24  |   entry  |            N |       true |          7.42  |
| 06/03/2020 10:13:17  |   entry  |            S |       true |          4.18  |
| 06/03/2020 10:14:19  |    exit  |            N |      false |          8.41  |
| 06/03/2020 10:15:38  |   entry  |            C |       true |          7.84  |
| 06/03/2020 10:16:36  |   entry  |            C |       true |          5.49  |
| 06/03/2020 10:17:50  |   entry  |            S |       true |          3.64  |
| 06/03/2020 10:18:13  |   entry  |            S |       true |          8.43  |
| 06/03/2020 10:18:57  |    exit  |            C |       true |          4.73  |
| 06/03/2020 10:18:59  |   entry  |            S |       true |          7.36  |
| 06/03/2020 10:20:13  |   entry  |            C |      false |          3.94  |
| 06/03/2020 10:20:23  |   entry  |            C |       true |          5.59  |
| 06/03/2020 10:21:21  |   entry  |            C |       true |           6.1  |
| 06/03/2020 10:21:54  |    exit  |            C |       true |           6.2  |
| 06/03/2020 10:22:59  |   entry  |            C |       true |          6.06  |
| 06/03/2020 10:23:27  |    exit  |            S |       true |          6.88  |
| 06/03/2020 10:23:28  |   entry  |            S |       true |          6.34  |
| 06/03/2020 10:24:39  |    exit  |            C |       true |          4.89  |
| 06/03/2020 10:25:44  |   entry  |            C |       true |          8.39  |
| 06/03/2020 10:25:48  |   entry  |            N |       true |          7.28  |
| 06/03/2020 10:26:50  |    exit  |            S |       true |          4.88  |
| 06/03/2020 10:26:53  |    exit  |            S |       true |          6.84  |
| 06/03/2020 10:27:11  |   entry  |            C |       true |          4.74  |
| 06/03/2020 10:27:22  |   entry  |            C |       true |          4.44  |
| 06/03/2020 10:28:32  |   entry  |            S |       true |          6.53  |
| 06/03/2020 10:29:27  |   entry  |            S |       true |           8.4  |
| 06/03/2020 10:30:42  |   entry  |            C |       true |          5.89  |
| 06/03/2020 10:30:51  |   entry  |            C |       true |          8.09  |
| 06/03/2020 10:31:47  |   entry  |            N |       true |          8.51  |
| 06/03/2020 10:32:49  |    exit  |            C |       true |          6.37  |
| 06/03/2020 10:33:12  |   entry  |            C |       true |           3.8  |
| 06/03/2020 10:35:06  |   entry  |            C |       true |          8.31  |
| 06/03/2020 10:35:41  |    exit  |            C |       true |          7.33  |
| 06/03/2020 10:36:56  |   entry  |            S |       true |          5.77  |
| 06/03/2020 10:37:17  |   entry  |            S |       true |          6.69  |
| 06/03/2020 10:38:15  |    exit  |            N |       true |             4  |
| 06/03/2020 10:38:20  |    exit  |            C |       true |          7.94  |
| 06/03/2020 10:38:25  |   entry  |            N |       true |          7.92  |
| 06/03/2020 10:40:00  |   entry  |            S |      false |          6.86  |
| 06/03/2020 10:40:19  |   entry  |            N |       true |          6.91  |
| 06/03/2020 10:42:28  |    exit  |            S |       true |          6.86  |
| 06/03/2020 10:45:05  |   entry  |            N |       true |          7.16  |
| 06/03/2020 10:45:06  |   entry  |            C |       true |          8.18  |
| 06/03/2020 10:46:55  |    exit  |            N |       true |          6.08  |
| 06/03/2020 10:47:30  |    exit  |            N |      false |           5.3  |
| 06/03/2020 10:48:24  |    exit  |            C |       true |          5.68  |
| 06/03/2020 10:51:34  |    exit  |            C |       true |          7.84  |
| 06/03/2020 10:51:43  |   entry  |            C |       true |          8.33  |
| 06/03/2020 10:51:50  |   entry  |            C |       true |          4.31  |
| 06/03/2020 10:51:55  |   entry  |            C |       true |          6.05  |
| 06/03/2020 10:52:09  |    exit  |            S |       true |          6.06  |
| 06/03/2020 10:53:14  |   entry  |            S |       true |          4.62  |
| 06/03/2020 10:53:48  |    exit  |            S |       true |          4.03  |
| 06/03/2020 10:54:01  |    exit  |            C |      false |          6.15  |
| 06/03/2020 10:54:19  |   entry  |            N |       true |          8.55  |
| 06/03/2020 10:55:01  |    exit  |            C |       true |          6.59  |
| 06/03/2020 10:56:40  |    exit  |            C |       true |          3.79  |
| 06/03/2020 10:57:47  |    exit  |            N |       true |          3.88  |
| 06/03/2020 10:57:54  |    exit  |            S |       true |          7.73  |
| 06/03/2020 10:59:24  |    exit  |            C |       true |           6.1  |
| 06/03/2020 10:59:25  |   entry  |            S |       true |          7.02  |
| 06/03/2020 11:00:58  |    exit  |            S |       true |          7.15  |
| 06/03/2020 11:03:02  |    exit  |            C |       true |          5.23  |
| 06/03/2020 11:03:40  |    exit  |            C |       true |          4.77  |
| 06/03/2020 11:04:03  |   entry  |            S |       true |           3.6  |
| 06/03/2020 11:04:14  |    exit  |            S |       true |          8.03  |
| 06/03/2020 11:04:32  |    exit  |            C |       true |          6.34  |
| 06/03/2020 11:04:43  |   entry  |            S |       true |          6.58  |
| 06/03/2020 11:06:39  |    exit  |            C |       true |          4.02  |
| 06/03/2020 11:09:53  |    exit  |            N |       true |          4.74  |
| 06/03/2020 11:10:02  |    exit  |            N |       true |          4.17  |
| 06/03/2020 11:11:09  |    exit  |            C |       true |          5.89  |
| 06/03/2020 11:11:15  |   entry  |            C |       true |          7.66  |
| 06/03/2020 11:11:29  |    exit  |            C |       true |          5.89  |
| 06/03/2020 11:12:58  |    exit  |            S |       true |          5.98  |
| 06/03/2020 11:14:21  |   entry  |            C |       true |          4.79  |
| 06/03/2020 11:14:47  |    exit  |            C |       true |          4.39  |
| 06/03/2020 11:14:58  |    exit  |            S |      false |          3.79  |
| 06/03/2020 11:15:31  |   entry  |            C |       true |           6.9  |
| 06/03/2020 11:17:24  |   entry  |            C |       true |          8.36  |
| 06/03/2020 11:18:04  |   entry  |            C |       true |          5.46  |
| 06/03/2020 11:18:45  |   entry  |            S |       true |          5.16  |
| 06/03/2020 11:20:21  |   entry  |            C |       true |           7.3  |
| 06/03/2020 11:22:30  |   entry  |            C |       true |          3.57  |
| 06/03/2020 11:23:02  |   entry  |            C |       true |          7.26  |
| 06/03/2020 11:23:23  |    exit  |            C |       true |          6.67  |
| 06/03/2020 11:23:25  |    exit  |            C |       true |          5.81  |
| 06/03/2020 11:24:11  |   entry  |            C |       true |          6.78  |
| 06/03/2020 11:25:51  |   entry  |            C |       true |          4.43  |
| 06/03/2020 11:26:44  |   entry  |            S |       true |          7.44  |
| 06/03/2020 11:26:47  |    exit  |            S |       true |          4.61  |
| 06/03/2020 11:28:49  |    exit  |            S |       true |          3.98  |
| 06/03/2020 11:29:09  |    exit  |            C |       true |          8.09  |
| 06/03/2020 11:29:25  |    exit  |            C |       true |          3.77  |
| 06/03/2020 11:31:10  |    exit  |            S |       true |           5.1  |
| 06/03/2020 11:31:27  |   entry  |            S |       true |          5.99  |
| 06/03/2020 11:31:45  |   entry  |            C |       true |          4.21  |
| 06/03/2020 11:33:14  |    exit  |            S |      false |          6.26  |
| 06/03/2020 11:33:17  |   entry  |            N |       true |          7.06  |
| 06/03/2020 11:33:17  |    exit  |            C |       true |          7.82  |
| 06/03/2020 11:33:26  |   entry  |            C |       true |          6.83  |
| 06/03/2020 11:35:37  |   entry  |            N |       true |          5.16  |
| 06/03/2020 11:39:53  |   entry  |            C |       true |          4.72  |
| 06/03/2020 11:40:31  |   entry  |            S |       true |          7.95  |
| 06/03/2020 11:40:38  |    exit  |            C |       true |          6.57  |
| 06/03/2020 11:40:51  |   entry  |            C |       true |          8.48  |
| 06/03/2020 11:40:55  |    exit  |            N |       true |          6.75  |
| 06/03/2020 11:41:34  |    exit  |            C |       true |          8.52  |
| 06/03/2020 11:41:43  |   entry  |            C |       true |          8.48  |
| 06/03/2020 11:42:51  |   entry  |            S |       true |          4.72  |
| 06/03/2020 11:42:53  |   entry  |            N |       true |          8.28  |
| 06/03/2020 11:43:39  |    exit  |            C |       true |           4.5  |
| 06/03/2020 11:45:52  |    exit  |            C |       true |          4.79  |
| 06/03/2020 11:50:51  |   entry  |            C |       true |          5.19  |
| 06/03/2020 11:51:09  |    exit  |            S |       true |          7.57  |
| 06/03/2020 11:53:30  |   entry  |            C |       true |          8.53  |
| 06/03/2020 11:53:34  |   entry  |            C |       true |          7.01  |
| 06/03/2020 11:56:12  |   entry  |            C |       true |          5.67  |
| 06/03/2020 11:56:28  |    exit  |            C |       true |          7.27  |
| 06/03/2020 11:56:49  |   entry  |            C |       true |          7.93  |
| 06/03/2020 11:56:57  |   entry  |            S |       true |          7.41  |
| 06/03/2020 11:57:40  |    exit  |            C |       true |          5.93  |
| 06/03/2020 11:58:01  |   entry  |            C |       true |           4.9  |
| 06/03/2020 12:00:31  |   entry  |            S |       true |          4.32  |
| 06/03/2020 12:01:18  |    exit  |            C |       true |           8.5  |
| 06/03/2020 12:01:28  |   entry  |            S |       true |          7.17  |
| 06/03/2020 12:01:59  |   entry  |            S |       true |          7.26  |
| 06/03/2020 12:02:05  |   entry  |            C |       true |          5.73  |
| 06/03/2020 12:04:18  |    exit  |            C |       true |          4.84  |
| 06/03/2020 12:07:17  |    exit  |            C |       true |          6.43  |
| 06/03/2020 12:07:24  |    exit  |            C |       true |          3.99  |
| 06/03/2020 12:07:53  |    exit  |            S |       true |          7.81  |
| 06/03/2020 12:08:10  |   entry  |            C |       true |          5.06  |
| 06/03/2020 12:08:27  |   entry  |            S |       true |          5.38  |
| 06/03/2020 12:10:27  |   entry  |            N |       true |           4.3  |
| 06/03/2020 12:12:26  |    exit  |            N |      false |          7.76  |
| 06/03/2020 12:13:25  |    exit  |            C |      false |          8.17  |
| 06/03/2020 12:13:31  |    exit  |            C |       true |          7.74  |
| 06/03/2020 12:14:37  |   entry  |            N |       true |          3.92  |
| 06/03/2020 12:15:08  |    exit  |            C |       true |          5.98  |
| 06/03/2020 12:16:17  |    exit  |            S |       true |          6.21  |
| 06/03/2020 12:16:28  |   entry  |            S |       true |          6.82  |
| 06/03/2020 12:17:58  |   entry  |            C |       true |          3.94  |
| 06/03/2020 12:20:24  |   entry  |            S |       true |          8.34  |
| 06/03/2020 12:20:51  |    exit  |            C |       true |          7.34  |
| 06/03/2020 12:20:55  |   entry  |            C |       true |           6.7  |
| 06/03/2020 12:24:06  |    exit  |            S |      false |          7.03  |
| 06/03/2020 12:25:30  |   entry  |            N |       true |          4.67  |
| 06/03/2020 12:25:53  |    exit  |            C |       true |          8.39  |
| 06/03/2020 12:27:08  |    exit  |            N |       true |          5.91  |
| 06/03/2020 12:27:48  |    exit  |            S |       true |           6.7  |
| 06/03/2020 12:28:09  |    exit  |            C |       true |          3.54  |
| 06/03/2020 12:29:08  |    exit  |            C |       true |          8.12  |
| 06/03/2020 12:29:45  |   entry  |            S |       true |          6.16  |
| 06/03/2020 12:30:09  |    exit  |            S |       true |             5  |
| 06/03/2020 12:30:30  |   entry  |            S |       true |          8.18  |
| 06/03/2020 12:31:05  |    exit  |            C |       true |          4.69  |
| 06/03/2020 12:33:32  |    exit  |            C |       true |          7.34  |
| 06/03/2020 12:33:43  |   entry  |            C |       true |          6.16  |
| 06/03/2020 12:33:53  |   entry  |            N |       true |          5.87  |
| 06/03/2020 12:34:19  |    exit  |            C |       true |          5.03  |
| 06/03/2020 12:34:54  |    exit  |            C |       true |          5.41  |
| 06/03/2020 12:34:55  |   entry  |            C |       true |          8.53  |
| 06/03/2020 12:35:37  |    exit  |            C |       true |          6.28  |
| 06/03/2020 12:36:47  |   entry  |            C |       true |          7.79  |
| 06/03/2020 12:36:51  |   entry  |            C |       true |          6.19  |
| 06/03/2020 12:37:48  |   entry  |            S |       true |          4.81  |
| 06/03/2020 12:38:25  |    exit  |            C |       true |          6.33  |
| 06/03/2020 12:39:43  |   entry  |            C |       true |          6.11  |
| 06/03/2020 12:40:17  |   entry  |            S |       true |          4.45  |
| 06/03/2020 12:40:52  |   entry  |            S |       true |           3.6  |
| 06/03/2020 12:41:22  |    exit  |            S |       true |          3.62  |
| 06/03/2020 12:42:36  |   entry  |            C |       true |          6.55  |
| 06/03/2020 12:42:46  |   entry  |            N |       true |          5.87  |
| 06/03/2020 12:43:01  |   entry  |            S |       true |           6.4  |
| 06/03/2020 12:45:05  |    exit  |            C |       true |           5.4  |
| 06/03/2020 12:45:11  |   entry  |            C |       true |           4.5  |
| 06/03/2020 12:46:27  |    exit  |            C |       true |          6.94  |
| 06/03/2020 12:47:27  |    exit  |            C |       true |          5.22  |
| 06/03/2020 12:47:31  |    exit  |            S |       true |          5.56  |
| 06/03/2020 12:48:51  |   entry  |            N |       true |          5.14  |
| 06/03/2020 12:50:21  |   entry  |            N |       true |          3.53  |
| 06/03/2020 12:51:10  |   entry  |            C |       true |          4.96  |
| 06/03/2020 12:51:18  |    exit  |            C |       true |          6.83  |
| 06/03/2020 12:52:17  |   entry  |            S |       true |          7.34  |
| 06/03/2020 12:52:18  |   entry  |            S |       true |          7.72  |
| 06/03/2020 12:53:07  |   entry  |            S |       true |          4.28  |
| 06/03/2020 12:53:52  |    exit  |            C |       true |          5.04  |
| 06/03/2020 12:54:01  |    exit  |            S |       true |          7.55  |
| 06/03/2020 12:54:51  |    exit  |            C |       true |          7.68  |
| 06/03/2020 12:55:21  |   entry  |            N |       true |          5.16  |
| 06/03/2020 12:55:47  |   entry  |            C |       true |          6.44  |
| 06/03/2020 12:57:40  |    exit  |            S |       true |          5.56  |
| 06/03/2020 12:58:49  |   entry  |            S |       true |           7.3  |
| 06/03/2020 12:59:02  |   entry  |            N |       true |           3.9  |
| 06/03/2020 12:59:08  |    exit  |            S |       true |          6.83  |
| 06/03/2020 13:00:52  |    exit  |            C |       true |          6.32  |
| 06/03/2020 13:01:17  |   entry  |            C |       true |          6.22  |
| 06/03/2020 13:03:22  |   entry  |            C |       true |          7.42  |
| 06/03/2020 13:04:11  |    exit  |            S |      false |           7.1  |
| 06/03/2020 13:04:14  |    exit  |            N |      false |          8.32  |
| 06/03/2020 13:04:43  |   entry  |            S |       true |          5.29  |
| 06/03/2020 13:07:18  |    exit  |            N |       true |          4.11  |
| 06/03/2020 13:07:34  |   entry  |            C |       true |          8.17  |
| 06/03/2020 13:08:30  |   entry  |            C |       true |          8.49  |
| 06/03/2020 13:12:05  |    exit  |            C |       true |           7.7  |
| 06/03/2020 13:13:14  |    exit  |            C |       true |          3.89  |
| 06/03/2020 13:13:58  |   entry  |            N |       true |          6.47  |
| 06/03/2020 13:14:44  |    exit  |            C |       true |          4.49  |
| 06/03/2020 13:15:45  |   entry  |            N |       true |          6.33  |
| 06/03/2020 13:16:26  |    exit  |            C |       true |          4.86  |
| 06/03/2020 13:18:31  |   entry  |            C |       true |          6.41  |
| 06/03/2020 13:20:14  |    exit  |            N |       true |          6.67  |
| 06/03/2020 13:20:39  |   entry  |            N |       true |          4.86  |
| 06/03/2020 13:20:44  |   entry  |            N |       true |          4.29  |
| 06/03/2020 13:22:36  |    exit  |            N |      false |          4.84  |
| 06/03/2020 13:24:46  |    exit  |            S |       true |          4.72  |
| 06/03/2020 13:24:53  |    exit  |            C |       true |          6.67  |
| 06/03/2020 13:26:22  |    exit  |            N |       true |          7.84  |
| 06/03/2020 13:27:22  |   entry  |            S |       true |          4.23  |
| 06/03/2020 13:27:36  |   entry  |            S |       true |          5.97  |
| 06/03/2020 13:28:31  |    exit  |            C |       true |          7.41  |
| 06/03/2020 13:29:35  |   entry  |            C |       true |          5.65  |
| 06/03/2020 13:29:58  |    exit  |            C |       true |          3.99  |
| 06/03/2020 13:31:24  |   entry  |            C |       true |          7.31  |
| 06/03/2020 13:32:07  |    exit  |            N |      false |          4.51  |
| 06/03/2020 13:34:30  |    exit  |            C |       true |          4.02  |
| 06/03/2020 13:34:53  |   entry  |            C |       true |          8.13  |
| 06/03/2020 13:35:18  |    exit  |            C |       true |           5.4  |
| 06/03/2020 13:35:52  |    exit  |            S |       true |          4.97  |
| 06/03/2020 13:37:06  |    exit  |            C |       true |          3.72  |
| 06/03/2020 13:37:15  |    exit  |            C |       true |          3.99  |
| 06/03/2020 13:37:33  |   entry  |            C |       true |          6.15  |
| 06/03/2020 13:37:60  |    exit  |            C |       true |          5.77  |
| 06/03/2020 13:40:15  |    exit  |            N |       true |          7.93  |
| 06/03/2020 13:42:29  |   entry  |            C |       true |          8.06  |
| 06/03/2020 13:43:05  |    exit  |            S |       true |          6.92  |
| 06/03/2020 13:43:48  |    exit  |            S |       true |          4.12  |
| 06/03/2020 13:44:41  |    exit  |            N |      false |           3.8  |
| 06/03/2020 13:45:05  |    exit  |            N |       true |          8.31  |
| 06/03/2020 13:45:06  |   entry  |            S |       true |          5.42  |
